,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
370,betroth,kihlata,we walked,me,olemme kihlanneet,emme ole kihlanneet
371,betroth,kihlata,you(plural/respectful) walked,te,olette kihlanneet,ette ole kihlanneet
372,betroth,kihlata,they walked,he,ovat kihlanneet,eivät ole kihlanneet
373,betroth,kihlata,(passive) walked,passiivi,on kihlattu,ei ole kihlattu
374,betroth,kihlata,I was walking,minä,kihlasin,en kihlannut
375,betroth,kihlata,You were walking,sinä,kihlasit,et kihlannut
376,betroth,kihlata,he/she was walking,hän,kihlasi,ei kihlannut
377,betroth,kihlata,we were walking,me,kihlasimme,emme kihlanneet
378,betroth,kihlata,you(plural/respectful) were walking,te,kihlasitte,ette kihlanneet
379,betroth,kihlata,they were walking,he,kihlasivat,eivät kihlanneet
380,betroth,kihlata,(passive) were walking,passiivi,kihlattiin,ei kihlattu
381,betroth,kihlata,I had walked,minä,olin kihlannut,en ollut kihlannut
382,betroth,kihlata,You had walked,sinä,olit kihlannut,et ollut kihlannut
383,betroth,kihlata,He/she had walked,hän,oli kihlannut,ei ollut kihlannut
384,betroth,kihlata,We had walked,me,olimme kihlanneet,emme olleet kihlanneet
385,betroth,kihlata,You(plural/repectful) had walked,te,olitte kihlanneet,ette olleet kihlanneet
386,betroth,kihlata,They had walked,he,olivat kihlanneet,eivät olleet kihlanneet
387,betroth,kihlata,(passive) had walked,passiivi,oli kihlattu,ei ollut kihlattu
388,get engaged,kihlautua,I am walking,minä,kihlaudun,en kihlaudu
389,get engaged,kihlautua,you are walking,sinä,kihlaudut,et kihlaudu
390,get engaged,kihlautua,he/she is walking,hän,kihlautuu,ei kihlaudu
391,get engaged,kihlautua,we are walking,me,kihlaudumme,emme kihlaudu
392,get engaged,kihlautua,you(plural/respectful) are walking,te,kihlaudutte,ette kihlaudu
393,get engaged,kihlautua,they are walking,he,kihlautuvat,eivät kihlaudu
394,get engaged,kihlautua,(passive) walking,passiivi,kihlaudutaan,ei kihlauduta
395,get engaged,kihlautua,I walked,minä,olen kihlautunut,en ole kihlautunut
396,get engaged,kihlautua,You walked,sinä,olet kihlautunut,et ole kihlautunut
397,get engaged,kihlautua,he/she walked,hän,on kihlautunut,ei ole kihlautunut
398,get engaged,kihlautua,we walked,me,olemme kihlautuneet,emme ole kihlautuneet
399,get engaged,kihlautua,you(plural/respectful) walked,te,olette kihlautuneet,ette ole kihlautuneet
400,get engaged,kihlautua,they walked,he,ovat kihlautuneet,eivät ole kihlautuneet
401,get engaged,kihlautua,(passive) walked,passiivi,on kihlauduttu,ei ole kihlauduttu
402,get engaged,kihlautua,I was walking,minä,kihlauduin,en kihlautunut
403,get engaged,kihlautua,You were walking,sinä,kihlauduit,et kihlautunut
404,get engaged,kihlautua,he/she was walking,hän,kihlautui,ei kihlautunut
405,get engaged,kihlautua,we were walking,me,kihlauduimme,emme kihlautuneet
406,get engaged,kihlautua,you(plural/respectful) were walking,te,kihlauduitte,ette kihlautuneet
407,get engaged,kihlautua,they were walking,he,kihlautuivat,eivät kihlautuneet
408,get engaged,kihlautua,(passive) were walking,passiivi,kihlauduttiin,ei kihlauduttu
409,get engaged,kihlautua,I had walked,minä,olin kihlautunut,en ollut kihlautunut
410,get engaged,kihlautua,You had walked,sinä,olit kihlautunut,et ollut kihlautunut
411,get engaged,kihlautua,He/she had walked,hän,oli kihlautunut,ei ollut kihlautunut
412,get engaged,kihlautua,We had walked,me,olimme kihlautuneet,emme olleet kihlautuneet
413,get engaged,kihlautua,You(plural/repectful) had walked,te,olitte kihlautuneet,ette olleet kihlautuneet
414,get engaged,kihlautua,They had walked,he,olivat kihlautuneet,eivät olleet kihlautuneet
415,get engaged,kihlautua,(passive) had walked,passiivi,oli kihlauduttu,ei ollut kihlauduttu
416,rub,kihnuttaa,,,,
417,english,kihota,I am walking,minä,kihoan,en kihoa
418,english,kihota,you are walking,sinä,kihoat,et kihoa
419,english,kihota,he/she is walking,hän,kihoaa,ei kihoa
420,english,kihota,we are walking,me,kihoamme,emme kihoa
421,english,kihota,you(plural/respectful) are walking,te,kihoatte,ette kihoa
422,english,kihota,they are walking,he,kihoavat,eivät kihoa
423,english,kihota,(passive) walking,passiivi,kihotaan,ei kihota
424,english,kihota,I walked,minä,olen kihonnut,en ole kihonnut
425,english,kihota,You walked,sinä,olet kihonnut,et ole kihonnut
426,english,kihota,he/she walked,hän,on kihonnut,ei ole kihonnut
427,english,kihota,we walked,me,olemme kihonneet,emme ole kihonneet
428,english,kihota,you(plural/respectful) walked,te,olette kihonneet,ette ole kihonneet
429,english,kihota,they walked,he,ovat kihonneet,eivät ole kihonneet
430,english,kihota,(passive) walked,passiivi,on kihottu,ei ole kihottu
431,english,kihota,I was walking,minä,kihosin,en kihonnut
432,english,kihota,You were walking,sinä,kihosit,et kihonnut
433,english,kihota,he/she was walking,hän,kihosi,ei kihonnut
434,english,kihota,we were walking,me,kihosimme,emme kihonneet
435,english,kihota,you(plural/respectful) were walking,te,kihositte,ette kihonneet
436,english,kihota,they were walking,he,kihosivat,eivät kihonneet
437,english,kihota,(passive) were walking,passiivi,kihottiin,ei kihottu
438,english,kihota,I had walked,minä,olin kihonnut,en ollut kihonnut
439,english,kihota,You had walked,sinä,olit kihonnut,et ollut kihonnut
440,english,kihota,He/she had walked,hän,oli kihonnut,ei ollut kihonnut
441,english,kihota,We had walked,me,olimme kihonneet,emme olleet kihonneet
442,english,kihota,You(plural/repectful) had walked,te,olitte kihonneet,ette olleet kihonneet
443,english,kihota,They had walked,he,olivat kihonneet,eivät olleet kihonneet
444,english,kihota,(passive) had walked,passiivi,oli kihottu,ei ollut kihottu
445,english,kiidättää,,,,
446,accelerate,kiihdyttää,,,,
447,english,kiihkota,,,,
448,english,kiihkoutua,I am walking,minä,kiihkoudun,en kiihkoudu
449,english,kiihkoutua,you are walking,sinä,kiihkoudut,et kiihkoudu
450,english,kiihkoutua,he/she is walking,hän,kiihkoutuu,ei kiihkoudu
451,english,kiihkoutua,we are walking,me,kiihkoudumme,emme kiihkoudu
452,english,kiihkoutua,you(plural/respectful) are walking,te,kiihkoudutte,ette kiihkoudu
453,english,kiihkoutua,they are walking,he,kiihkoutuvat,eivät kiihkoudu
454,english,kiihkoutua,(passive) walking,passiivi,kiihkoudutaan,ei kiihkouduta
455,english,kiihkoutua,I walked,minä,olen kiihkoutunut,en ole kiihkoutunut
456,english,kiihkoutua,You walked,sinä,olet kiihkoutunut,et ole kiihkoutunut
457,english,kiihkoutua,he/she walked,hän,on kiihkoutunut,ei ole kiihkoutunut
458,english,kiihkoutua,we walked,me,olemme kiihkoutuneet,emme ole kiihkoutuneet
459,english,kiihkoutua,you(plural/respectful) walked,te,olette kiihkoutuneet,ette ole kiihkoutuneet
460,english,kiihkoutua,they walked,he,ovat kiihkoutuneet,eivät ole kiihkoutuneet
461,english,kiihkoutua,(passive) walked,passiivi,on kiihkouduttu,ei ole kiihkouduttu
462,english,kiihkoutua,I was walking,minä,kiihkouduin,en kiihkoutunut
463,english,kiihkoutua,You were walking,sinä,kiihkouduit,et kiihkoutunut
464,english,kiihkoutua,he/she was walking,hän,kiihkoutui,ei kiihkoutunut
465,english,kiihkoutua,we were walking,me,kiihkouduimme,emme kiihkoutuneet
466,english,kiihkoutua,you(plural/respectful) were walking,te,kiihkouduitte,ette kiihkoutuneet
467,english,kiihkoutua,they were walking,he,kiihkoutuivat,eivät kiihkoutuneet
468,english,kiihkoutua,(passive) were walking,passiivi,kiihkouduttiin,ei kiihkouduttu
469,english,kiihkoutua,I had walked,minä,olin kiihkoutunut,en ollut kiihkoutunut
470,english,kiihkoutua,You had walked,sinä,olit kiihkoutunut,et ollut kiihkoutunut
471,english,kiihkoutua,He/she had walked,hän,oli kiihkoutunut,ei ollut kiihkoutunut
472,english,kiihkoutua,We had walked,me,olimme kiihkoutuneet,emme olleet kiihkoutuneet
473,english,kiihkoutua,You(plural/repectful) had walked,te,olitte kiihkoutuneet,ette olleet kiihkoutuneet
474,english,kiihkoutua,They had walked,he,olivat kiihkoutuneet,eivät olleet kiihkoutuneet
475,english,kiihkoutua,(passive) had walked,passiivi,oli kiihkouduttu,ei ollut kiihkouduttu
476,excite,kiihottaa,I am walking,minä,kiihotan,en kiihota
477,excite,kiihottaa,you are walking,sinä,kiihotat,et kiihota
478,excite,kiihottaa,he/she is walking,hän,kiihottaa,ei kiihota
479,excite,kiihottaa,we are walking,me,kiihotamme,emme kiihota
480,excite,kiihottaa,you(plural/respectful) are walking,te,kiihotatte,ette kiihota
481,excite,kiihottaa,they are walking,he,kiihottavat,eivät kiihota
482,excite,kiihottaa,(passive) walking,passiivi,kiihotetaan,ei kiihoteta
483,excite,kiihottaa,I walked,minä,olen kiihottanut,en ole kiihottanut
484,excite,kiihottaa,You walked,sinä,olet kiihottanut,et ole kiihottanut
485,excite,kiihottaa,he/she walked,hän,on kiihottanut,ei ole kiihottanut
486,excite,kiihottaa,we walked,me,olemme kiihottaneet,emme ole kiihottaneet
487,excite,kiihottaa,you(plural/respectful) walked,te,olette kiihottaneet,ette ole kiihottaneet
488,excite,kiihottaa,they walked,he,ovat kiihottaneet,eivät ole kiihottaneet
489,excite,kiihottaa,(passive) walked,passiivi,on kiihotettu,ei ole kiihotettu
490,excite,kiihottaa,I was walking,minä,kiihotin,en kiihottanut
491,excite,kiihottaa,You were walking,sinä,kiihotit,et kiihottanut
492,excite,kiihottaa,he/she was walking,hän,kiihotti,ei kiihottanut
493,excite,kiihottaa,we were walking,me,kiihotimme,emme kiihottaneet
494,excite,kiihottaa,you(plural/respectful) were walking,te,kiihotitte,ette kiihottaneet
495,excite,kiihottaa,they were walking,he,kiihottivat,eivät kiihottaneet
496,excite,kiihottaa,(passive) were walking,passiivi,kiihotettiin,ei kiihotettu
497,excite,kiihottaa,I had walked,minä,olin kiihottanut,en ollut kiihottanut
498,excite,kiihottaa,You had walked,sinä,olit kiihottanut,et ollut kiihottanut
499,excite,kiihottaa,He/she had walked,hän,oli kiihottanut,ei ollut kiihottanut
500,excite,kiihottaa,We had walked,me,olimme kiihottaneet,emme olleet kiihottaneet
501,excite,kiihottaa,You(plural/repectful) had walked,te,olitte kiihottaneet,ette olleet kiihottaneet
502,excite,kiihottaa,They had walked,he,olivat kiihottaneet,eivät olleet kiihottaneet
503,excite,kiihottaa,(passive) had walked,passiivi,oli kiihotettu,ei ollut kiihotettu
504,get excitedupset,kiihottua,I am walking,minä,kiihotun,en kiihotu
505,get excitedupset,kiihottua,you are walking,sinä,kiihotut,et kiihotu
506,get excitedupset,kiihottua,he/she is walking,hän,kiihottuu,ei kiihotu
507,get excitedupset,kiihottua,we are walking,me,kiihotumme,emme kiihotu
508,get excitedupset,kiihottua,you(plural/respectful) are walking,te,kiihotutte,ette kiihotu
509,get excitedupset,kiihottua,they are walking,he,kiihottuvat,eivät kiihotu
510,get excitedupset,kiihottua,(passive) walking,passiivi,kiihotutaan,ei kiihotuta
511,get excitedupset,kiihottua,I walked,minä,olen kiihottunut,en ole kiihottunut
512,get excitedupset,kiihottua,You walked,sinä,olet kiihottunut,et ole kiihottunut
513,get excitedupset,kiihottua,he/she walked,hän,on kiihottunut,ei ole kiihottunut
514,get excitedupset,kiihottua,we walked,me,olemme kiihottuneet,emme ole kiihottuneet
515,get excitedupset,kiihottua,you(plural/respectful) walked,te,olette kiihottuneet,ette ole kiihottuneet
516,get excitedupset,kiihottua,they walked,he,ovat kiihottuneet,eivät ole kiihottuneet
517,get excitedupset,kiihottua,(passive) walked,passiivi,on kiihotuttu,ei ole kiihotuttu
518,get excitedupset,kiihottua,I was walking,minä,kiihotuin,en kiihottunut
519,get excitedupset,kiihottua,You were walking,sinä,kiihotuit,et kiihottunut
520,get excitedupset,kiihottua,he/she was walking,hän,kiihottui,ei kiihottunut
521,get excitedupset,kiihottua,we were walking,me,kiihotuimme,emme kiihottuneet
522,get excitedupset,kiihottua,you(plural/respectful) were walking,te,kiihotuitte,ette kiihottuneet
523,get excitedupset,kiihottua,they were walking,he,kiihottuivat,eivät kiihottuneet
524,get excitedupset,kiihottua,(passive) were walking,passiivi,kiihotuttiin,ei kiihotuttu
525,get excitedupset,kiihottua,I had walked,minä,olin kiihottunut,en ollut kiihottunut
526,get excitedupset,kiihottua,You had walked,sinä,olit kiihottunut,et ollut kiihottunut
527,get excitedupset,kiihottua,He/she had walked,hän,oli kiihottunut,ei ollut kiihottunut
528,get excitedupset,kiihottua,We had walked,me,olimme kiihottuneet,emme olleet kiihottuneet
529,get excitedupset,kiihottua,You(plural/repectful) had walked,te,olitte kiihottuneet,ette olleet kiihottuneet
530,get excitedupset,kiihottua,They had walked,he,olivat kiihottuneet,eivät olleet kiihottuneet
531,get excitedupset,kiihottua,(passive) had walked,passiivi,oli kiihotuttu,ei ollut kiihotuttu
532,get excited,kiihtyä,,,,
533,use binoculars,kiikaroida,,,,
534,be a problem,kiikastaa,,,,
535,do,kiikkua,I am walking,minä,kiikun,en kiiku
536,do,kiikkua,you are walking,sinä,kiikut,et kiiku
537,do,kiikkua,he/she is walking,hän,kiikkuu,ei kiiku
538,do,kiikkua,we are walking,me,kiikumme,emme kiiku
539,do,kiikkua,you(plural/respectful) are walking,te,kiikutte,ette kiiku
540,do,kiikkua,they are walking,he,kiikkuvat,eivät kiiku
541,do,kiikkua,(passive) walking,passiivi,kiikutaan,ei kiikuta
542,do,kiikkua,I walked,minä,olen kiikkunut,en ole kiikkunut
543,do,kiikkua,You walked,sinä,olet kiikkunut,et ole kiikkunut
544,do,kiikkua,he/she walked,hän,on kiikkunut,ei ole kiikkunut
545,do,kiikkua,we walked,me,olemme kiikkuneet,emme ole kiikkuneet
546,do,kiikkua,you(plural/respectful) walked,te,olette kiikkuneet,ette ole kiikkuneet
547,do,kiikkua,they walked,he,ovat kiikkuneet,eivät ole kiikkuneet
548,do,kiikkua,(passive) walked,passiivi,on kiikuttu,ei ole kiikuttu
549,do,kiikkua,I was walking,minä,kiikuin,en kiikkunut
550,do,kiikkua,You were walking,sinä,kiikuit,et kiikkunut
551,do,kiikkua,he/she was walking,hän,kiikkui,ei kiikkunut
552,do,kiikkua,we were walking,me,kiikuimme,emme kiikkuneet
553,do,kiikkua,you(plural/respectful) were walking,te,kiikuitte,ette kiikkuneet
554,do,kiikkua,they were walking,he,kiikkuivat,eivät kiikkuneet
555,do,kiikkua,(passive) were walking,passiivi,kiikuttiin,ei kiikuttu
556,do,kiikkua,I had walked,minä,olin kiikkunut,en ollut kiikkunut
557,do,kiikkua,You had walked,sinä,olit kiikkunut,et ollut kiikkunut
558,do,kiikkua,He/she had walked,hän,oli kiikkunut,ei ollut kiikkunut
559,do,kiikkua,We had walked,me,olimme kiikkuneet,emme olleet kiikkuneet
560,do,kiikkua,You(plural/repectful) had walked,te,olitte kiikkuneet,ette olleet kiikkuneet
561,do,kiikkua,They had walked,he,olivat kiikkuneet,eivät olleet kiikkuneet
562,do,kiikkua,(passive) had walked,passiivi,oli kiikuttu,ei ollut kiikuttu
563,rock,kiikuttaa,I am walking,minä,kiikutan,en kiikuta
564,rock,kiikuttaa,you are walking,sinä,kiikutat,et kiikuta
565,rock,kiikuttaa,he/she is walking,hän,kiikuttaa,ei kiikuta
566,rock,kiikuttaa,we are walking,me,kiikutamme,emme kiikuta
567,rock,kiikuttaa,you(plural/respectful) are walking,te,kiikutatte,ette kiikuta
568,rock,kiikuttaa,they are walking,he,kiikuttavat,eivät kiikuta
569,rock,kiikuttaa,(passive) walking,passiivi,kiikutetaan,ei kiikuteta
570,rock,kiikuttaa,I walked,minä,olen kiikuttanut,en ole kiikuttanut
571,rock,kiikuttaa,You walked,sinä,olet kiikuttanut,et ole kiikuttanut
572,rock,kiikuttaa,he/she walked,hän,on kiikuttanut,ei ole kiikuttanut
573,rock,kiikuttaa,we walked,me,olemme kiikuttaneet,emme ole kiikuttaneet
574,rock,kiikuttaa,you(plural/respectful) walked,te,olette kiikuttaneet,ette ole kiikuttaneet
575,rock,kiikuttaa,they walked,he,ovat kiikuttaneet,eivät ole kiikuttaneet
576,rock,kiikuttaa,(passive) walked,passiivi,on kiikutettu,ei ole kiikutettu
577,rock,kiikuttaa,I was walking,minä,kiikutin,en kiikuttanut
578,rock,kiikuttaa,You were walking,sinä,kiikutit,et kiikuttanut
579,rock,kiikuttaa,he/she was walking,hän,kiikutti,ei kiikuttanut
580,rock,kiikuttaa,we were walking,me,kiikutimme,emme kiikuttaneet
581,rock,kiikuttaa,you(plural/respectful) were walking,te,kiikutitte,ette kiikuttaneet
582,rock,kiikuttaa,they were walking,he,kiikuttivat,eivät kiikuttaneet
583,rock,kiikuttaa,(passive) were walking,passiivi,kiikutettiin,ei kiikutettu
584,rock,kiikuttaa,I had walked,minä,olin kiikuttanut,en ollut kiikuttanut
585,rock,kiikuttaa,You had walked,sinä,olit kiikuttanut,et ollut kiikuttanut
586,rock,kiikuttaa,He/she had walked,hän,oli kiikuttanut,ei ollut kiikuttanut
587,rock,kiikuttaa,We had walked,me,olimme kiikuttaneet,emme olleet kiikuttaneet
588,rock,kiikuttaa,You(plural/repectful) had walked,te,olitte kiikuttaneet,ette olleet kiikuttaneet
589,rock,kiikuttaa,They had walked,he,olivat kiikuttaneet,eivät olleet kiikuttaneet
590,rock,kiikuttaa,(passive) had walked,passiivi,oli kiikutettu,ei ollut kiikutettu
591,wedge,kiilata,I am walking,minä,kiilaan,en kiilaa
592,wedge,kiilata,you are walking,sinä,kiilaat,et kiilaa
593,wedge,kiilata,he/she is walking,hän,kiilaa,ei kiilaa
594,wedge,kiilata,we are walking,me,kiilaamme,emme kiilaa
595,wedge,kiilata,you(plural/respectful) are walking,te,kiilaatte,ette kiilaa
596,wedge,kiilata,they are walking,he,kiilaavat,eivät kiilaa
597,wedge,kiilata,(passive) walking,passiivi,kiilataan,ei kiilata
598,wedge,kiilata,I walked,minä,olen kiilannut,en ole kiilannut
599,wedge,kiilata,You walked,sinä,olet kiilannut,et ole kiilannut
600,wedge,kiilata,he/she walked,hän,on kiilannut,ei ole kiilannut
601,wedge,kiilata,we walked,me,olemme kiilanneet,emme ole kiilanneet
602,wedge,kiilata,you(plural/respectful) walked,te,olette kiilanneet,ette ole kiilanneet
603,wedge,kiilata,they walked,he,ovat kiilanneet,eivät ole kiilanneet
604,wedge,kiilata,(passive) walked,passiivi,on kiilattu,ei ole kiilattu
605,wedge,kiilata,I was walking,minä,kiilasin,en kiilannut
606,wedge,kiilata,You were walking,sinä,kiilasit,et kiilannut
607,wedge,kiilata,he/she was walking,hän,kiilasi,ei kiilannut
608,wedge,kiilata,we were walking,me,kiilasimme,emme kiilanneet
609,wedge,kiilata,you(plural/respectful) were walking,te,kiilasitte,ette kiilanneet
610,wedge,kiilata,they were walking,he,kiilasivat,eivät kiilanneet
