,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
392,float,leijailla,(passive) were walking,passiivi,leijailtiin,ei leijailtu
393,float,leijailla,I had walked,minä,olin leijaillut,en ollut leijaillut
394,float,leijailla,You had walked,sinä,olit leijaillut,et ollut leijaillut
395,float,leijailla,He/she had walked,hän,oli leijaillut,ei ollut leijaillut
396,float,leijailla,We had walked,me,olimme leijailleet,emme olleet leijailleet
397,float,leijailla,You(plural/repectful) had walked,te,olitte leijailleet,ette olleet leijailleet
398,float,leijailla,They had walked,he,olivat leijailleet,eivät olleet leijailleet
399,float,leijailla,(passive) had walked,passiivi,oli leijailtu,ei ollut leijailtu
400,do,leijata,,,,
401,hover,leijua,I am walking,minä,leijun,en leiju
402,hover,leijua,you are walking,sinä,leijut,et leiju
403,hover,leijua,he/she is walking,hän,leijuu,ei leiju
404,hover,leijua,we are walking,me,leijumme,emme leiju
405,hover,leijua,you(plural/respectful) are walking,te,leijutte,ette leiju
406,hover,leijua,they are walking,he,leijuvat,eivät leiju
407,hover,leijua,(passive) walking,passiivi,leijutaan,ei leijuta
408,hover,leijua,I walked,minä,olen leijunut,en ole leijunut
409,hover,leijua,You walked,sinä,olet leijunut,et ole leijunut
410,hover,leijua,he/she walked,hän,on leijunut,ei ole leijunut
411,hover,leijua,we walked,me,olemme leijuneet,emme ole leijuneet
412,hover,leijua,you(plural/respectful) walked,te,olette leijuneet,ette ole leijuneet
413,hover,leijua,they walked,he,ovat leijuneet,eivät ole leijuneet
414,hover,leijua,(passive) walked,passiivi,on leijuttu,ei ole leijuttu
415,hover,leijua,I was walking,minä,leijuin,en leijunut
416,hover,leijua,You were walking,sinä,leijuit,et leijunut
417,hover,leijua,he/she was walking,hän,leijui,ei leijunut
418,hover,leijua,we were walking,me,leijuimme,emme leijuneet
419,hover,leijua,you(plural/respectful) were walking,te,leijuitte,ette leijuneet
420,hover,leijua,they were walking,he,leijuivat,eivät leijuneet
421,hover,leijua,(passive) were walking,passiivi,leijuttiin,ei leijuttu
422,hover,leijua,I had walked,minä,olin leijunut,en ollut leijunut
423,hover,leijua,You had walked,sinä,olit leijunut,et ollut leijunut
424,hover,leijua,He/she had walked,hän,oli leijunut,ei ollut leijunut
425,hover,leijua,We had walked,me,olimme leijuneet,emme olleet leijuneet
426,hover,leijua,You(plural/repectful) had walked,te,olitte leijuneet,ette olleet leijuneet
427,hover,leijua,They had walked,he,olivat leijuneet,eivät olleet leijuneet
428,hover,leijua,(passive) had walked,passiivi,oli leijuttu,ei ollut leijuttu
429,cut,leikata,I am walking,minä,leikkaan,en leikkaa
430,cut,leikata,you are walking,sinä,leikkaat,et leikkaa
431,cut,leikata,he/she is walking,hän,leikkaa,ei leikkaa
432,cut,leikata,we are walking,me,leikkaamme,emme leikkaa
433,cut,leikata,you(plural/respectful) are walking,te,leikkaatte,ette leikkaa
434,cut,leikata,they are walking,he,leikkaavat,eivät leikkaa
435,cut,leikata,(passive) walking,passiivi,leikataan,ei leikata
436,cut,leikata,I walked,minä,olen leikannut,en ole leikannut
437,cut,leikata,You walked,sinä,olet leikannut,et ole leikannut
438,cut,leikata,he/she walked,hän,on leikannut,ei ole leikannut
439,cut,leikata,we walked,me,olemme leikanneet,emme ole leikanneet
440,cut,leikata,you(plural/respectful) walked,te,olette leikanneet,ette ole leikanneet
441,cut,leikata,they walked,he,ovat leikanneet,eivät ole leikanneet
442,cut,leikata,(passive) walked,passiivi,on leikattu,ei ole leikattu
443,cut,leikata,I was walking,minä,leikkasin,en leikannut
444,cut,leikata,You were walking,sinä,leikkasit,et leikannut
445,cut,leikata,he/she was walking,hän,leikkasi,ei leikannut
446,cut,leikata,we were walking,me,leikkasimme,emme leikanneet
447,cut,leikata,you(plural/respectful) were walking,te,leikkasitte,ette leikanneet
448,cut,leikata,they were walking,he,leikkasivat,eivät leikanneet
449,cut,leikata,(passive) were walking,passiivi,leikattiin,ei leikattu
450,cut,leikata,I had walked,minä,olin leikannut,en ollut leikannut
451,cut,leikata,You had walked,sinä,olit leikannut,et ollut leikannut
452,cut,leikata,He/she had walked,hän,oli leikannut,ei ollut leikannut
453,cut,leikata,We had walked,me,olimme leikanneet,emme olleet leikanneet
454,cut,leikata,You(plural/repectful) had walked,te,olitte leikanneet,ette olleet leikanneet
455,cut,leikata,They had walked,he,olivat leikanneet,eivät olleet leikanneet
456,cut,leikata,(passive) had walked,passiivi,oli leikattu,ei ollut leikattu
457,shave,leikellä,,,,
458,be cut,leikkaantua,I am walking,minä,leikkaannun,en leikkaannu
459,be cut,leikkaantua,you are walking,sinä,leikkaannut,et leikkaannu
460,be cut,leikkaantua,he/she is walking,hän,leikkaantuu,ei leikkaannu
461,be cut,leikkaantua,we are walking,me,leikkaannumme,emme leikkaannu
462,be cut,leikkaantua,you(plural/respectful) are walking,te,leikkaannutte,ette leikkaannu
463,be cut,leikkaantua,they are walking,he,leikkaantuvat,eivät leikkaannu
464,be cut,leikkaantua,(passive) walking,passiivi,leikkaannutaan,ei leikkaannuta
465,be cut,leikkaantua,I walked,minä,olen leikkaantunut,en ole leikkaantunut
466,be cut,leikkaantua,You walked,sinä,olet leikkaantunut,et ole leikkaantunut
467,be cut,leikkaantua,he/she walked,hän,on leikkaantunut,ei ole leikkaantunut
468,be cut,leikkaantua,we walked,me,olemme leikkaantuneet,emme ole leikkaantuneet
469,be cut,leikkaantua,you(plural/respectful) walked,te,olette leikkaantuneet,ette ole leikkaantuneet
470,be cut,leikkaantua,they walked,he,ovat leikkaantuneet,eivät ole leikkaantuneet
471,be cut,leikkaantua,(passive) walked,passiivi,on leikkaannuttu,ei ole leikkaannuttu
472,be cut,leikkaantua,I was walking,minä,leikkaannuin,en leikkaantunut
473,be cut,leikkaantua,You were walking,sinä,leikkaannuit,et leikkaantunut
474,be cut,leikkaantua,he/she was walking,hän,leikkaantui,ei leikkaantunut
475,be cut,leikkaantua,we were walking,me,leikkaannuimme,emme leikkaantuneet
476,be cut,leikkaantua,you(plural/respectful) were walking,te,leikkaannuitte,ette leikkaantuneet
477,be cut,leikkaantua,they were walking,he,leikkaantuivat,eivät leikkaantuneet
478,be cut,leikkaantua,(passive) were walking,passiivi,leikkaannuttiin,ei leikkaannuttu
479,be cut,leikkaantua,I had walked,minä,olin leikkaantunut,en ollut leikkaantunut
480,be cut,leikkaantua,You had walked,sinä,olit leikkaantunut,et ollut leikkaantunut
481,be cut,leikkaantua,He/she had walked,hän,oli leikkaantunut,ei ollut leikkaantunut
482,be cut,leikkaantua,We had walked,me,olimme leikkaantuneet,emme olleet leikkaantuneet
483,be cut,leikkaantua,You(plural/repectful) had walked,te,olitte leikkaantuneet,ette olleet leikkaantuneet
484,be cut,leikkaantua,They had walked,he,olivat leikkaantuneet,eivät olleet leikkaantuneet
485,be cut,leikkaantua,(passive) had walked,passiivi,oli leikkaannuttu,ei ollut leikkaannuttu
486,have something cut,leikkauttaa,,,,
487,be cut,leikkautua,I am walking,minä,leikkaudun,en leikkaudu
488,be cut,leikkautua,you are walking,sinä,leikkaudut,et leikkaudu
489,be cut,leikkautua,he/she is walking,hän,leikkautuu,ei leikkaudu
490,be cut,leikkautua,we are walking,me,leikkaudumme,emme leikkaudu
491,be cut,leikkautua,you(plural/respectful) are walking,te,leikkaudutte,ette leikkaudu
492,be cut,leikkautua,they are walking,he,leikkautuvat,eivät leikkaudu
493,be cut,leikkautua,(passive) walking,passiivi,leikkaudutaan,ei leikkauduta
494,be cut,leikkautua,I walked,minä,olen leikkautunut,en ole leikkautunut
495,be cut,leikkautua,You walked,sinä,olet leikkautunut,et ole leikkautunut
496,be cut,leikkautua,he/she walked,hän,on leikkautunut,ei ole leikkautunut
497,be cut,leikkautua,we walked,me,olemme leikkautuneet,emme ole leikkautuneet
498,be cut,leikkautua,you(plural/respectful) walked,te,olette leikkautuneet,ette ole leikkautuneet
499,be cut,leikkautua,they walked,he,ovat leikkautuneet,eivät ole leikkautuneet
500,be cut,leikkautua,(passive) walked,passiivi,on leikkauduttu,ei ole leikkauduttu
501,be cut,leikkautua,I was walking,minä,leikkauduin,en leikkautunut
502,be cut,leikkautua,You were walking,sinä,leikkauduit,et leikkautunut
503,be cut,leikkautua,he/she was walking,hän,leikkautui,ei leikkautunut
504,be cut,leikkautua,we were walking,me,leikkauduimme,emme leikkautuneet
505,be cut,leikkautua,you(plural/respectful) were walking,te,leikkauduitte,ette leikkautuneet
506,be cut,leikkautua,they were walking,he,leikkautuivat,eivät leikkautuneet
507,be cut,leikkautua,(passive) were walking,passiivi,leikkauduttiin,ei leikkauduttu
508,be cut,leikkautua,I had walked,minä,olin leikkautunut,en ollut leikkautunut
509,be cut,leikkautua,You had walked,sinä,olit leikkautunut,et ollut leikkautunut
510,be cut,leikkautua,He/she had walked,hän,oli leikkautunut,ei ollut leikkautunut
511,be cut,leikkautua,We had walked,me,olimme leikkautuneet,emme olleet leikkautuneet
512,be cut,leikkautua,You(plural/repectful) had walked,te,olitte leikkautuneet,ette olleet leikkautuneet
513,be cut,leikkautua,They had walked,he,olivat leikkautuneet,eivät olleet leikkautuneet
514,be cut,leikkautua,(passive) had walked,passiivi,oli leikkauduttu,ei ollut leikkauduttu
515,play,leikkiä,,,,
516,flame,leimahtaa,I am walking,minä,leimahdan,en leimahda
517,flame,leimahtaa,you are walking,sinä,leimahdat,et leimahda
518,flame,leimahtaa,he/she is walking,hän,leimahtaa,ei leimahda
519,flame,leimahtaa,we are walking,me,leimahdamme,emme leimahda
520,flame,leimahtaa,you(plural/respectful) are walking,te,leimahdatte,ette leimahda
521,flame,leimahtaa,they are walking,he,leimahtavat,eivät leimahda
522,flame,leimahtaa,(passive) walking,passiivi,leimahdetaan,ei leimahdeta
523,flame,leimahtaa,I walked,minä,olen leimahtanut,en ole leimahtanut
524,flame,leimahtaa,You walked,sinä,olet leimahtanut,et ole leimahtanut
525,flame,leimahtaa,he/she walked,hän,on leimahtanut,ei ole leimahtanut
526,flame,leimahtaa,we walked,me,olemme leimahtaneet,emme ole leimahtaneet
527,flame,leimahtaa,you(plural/respectful) walked,te,olette leimahtaneet,ette ole leimahtaneet
528,flame,leimahtaa,they walked,he,ovat leimahtaneet,eivät ole leimahtaneet
529,flame,leimahtaa,(passive) walked,passiivi,on leimahdettu,ei ole leimahdettu
530,flame,leimahtaa,I was walking,minä,leimahdin,en leimahtanut
531,flame,leimahtaa,You were walking,sinä,leimahdit,et leimahtanut
532,flame,leimahtaa,he/she was walking,hän,leimahti,ei leimahtanut
533,flame,leimahtaa,we were walking,me,leimahdimme,emme leimahtaneet
534,flame,leimahtaa,you(plural/respectful) were walking,te,leimahditte,ette leimahtaneet
535,flame,leimahtaa,they were walking,he,leimahtivat,eivät leimahtaneet
536,flame,leimahtaa,(passive) were walking,passiivi,leimahdettiin,ei leimahdettu
537,flame,leimahtaa,I had walked,minä,olin leimahtanut,en ollut leimahtanut
538,flame,leimahtaa,You had walked,sinä,olit leimahtanut,et ollut leimahtanut
539,flame,leimahtaa,He/she had walked,hän,oli leimahtanut,ei ollut leimahtanut
540,flame,leimahtaa,We had walked,me,olimme leimahtaneet,emme olleet leimahtaneet
541,flame,leimahtaa,You(plural/repectful) had walked,te,olitte leimahtaneet,ette olleet leimahtaneet
542,flame,leimahtaa,They had walked,he,olivat leimahtaneet,eivät olleet leimahtaneet
543,flame,leimahtaa,(passive) had walked,passiivi,oli leimahdettu,ei ollut leimahdettu
544,stamp,leimata,I am walking,minä,leimaan,en leimaa
545,stamp,leimata,you are walking,sinä,leimaat,et leimaa
546,stamp,leimata,he/she is walking,hän,leimaa,ei leimaa
547,stamp,leimata,we are walking,me,leimaamme,emme leimaa
548,stamp,leimata,you(plural/respectful) are walking,te,leimaatte,ette leimaa
549,stamp,leimata,they are walking,he,leimaavat,eivät leimaa
550,stamp,leimata,(passive) walking,passiivi,leimataan,ei leimata
551,stamp,leimata,I walked,minä,olen leimannut,en ole leimannut
552,stamp,leimata,You walked,sinä,olet leimannut,et ole leimannut
553,stamp,leimata,he/she walked,hän,on leimannut,ei ole leimannut
554,stamp,leimata,we walked,me,olemme leimanneet,emme ole leimanneet
555,stamp,leimata,you(plural/respectful) walked,te,olette leimanneet,ette ole leimanneet
556,stamp,leimata,they walked,he,ovat leimanneet,eivät ole leimanneet
557,stamp,leimata,(passive) walked,passiivi,on leimattu,ei ole leimattu
558,stamp,leimata,I was walking,minä,leimasin,en leimannut
559,stamp,leimata,You were walking,sinä,leimasit,et leimannut
560,stamp,leimata,he/she was walking,hän,leimasi,ei leimannut
561,stamp,leimata,we were walking,me,leimasimme,emme leimanneet
562,stamp,leimata,you(plural/respectful) were walking,te,leimasitte,ette leimanneet
563,stamp,leimata,they were walking,he,leimasivat,eivät leimanneet
564,stamp,leimata,(passive) were walking,passiivi,leimattiin,ei leimattu
565,stamp,leimata,I had walked,minä,olin leimannut,en ollut leimannut
566,stamp,leimata,You had walked,sinä,olit leimannut,et ollut leimannut
567,stamp,leimata,He/she had walked,hän,oli leimannut,ei ollut leimannut
568,stamp,leimata,We had walked,me,olimme leimanneet,emme olleet leimanneet
569,stamp,leimata,You(plural/repectful) had walked,te,olitte leimanneet,ette olleet leimanneet
570,stamp,leimata,They had walked,he,olivat leimanneet,eivät olleet leimanneet
571,stamp,leimata,(passive) had walked,passiivi,oli leimattu,ei ollut leimattu
572,be marked,leimautua,I am walking,minä,leimaudun,en leimaudu
573,be marked,leimautua,you are walking,sinä,leimaudut,et leimaudu
574,be marked,leimautua,he/she is walking,hän,leimautuu,ei leimaudu
575,be marked,leimautua,we are walking,me,leimaudumme,emme leimaudu
576,be marked,leimautua,you(plural/respectful) are walking,te,leimaudutte,ette leimaudu
577,be marked,leimautua,they are walking,he,leimautuvat,eivät leimaudu
578,be marked,leimautua,(passive) walking,passiivi,leimaudutaan,ei leimauduta
579,be marked,leimautua,I walked,minä,olen leimautunut,en ole leimautunut
580,be marked,leimautua,You walked,sinä,olet leimautunut,et ole leimautunut
581,be marked,leimautua,he/she walked,hän,on leimautunut,ei ole leimautunut
582,be marked,leimautua,we walked,me,olemme leimautuneet,emme ole leimautuneet
583,be marked,leimautua,you(plural/respectful) walked,te,olette leimautuneet,ette ole leimautuneet
584,be marked,leimautua,they walked,he,ovat leimautuneet,eivät ole leimautuneet
585,be marked,leimautua,(passive) walked,passiivi,on leimauduttu,ei ole leimauduttu
586,be marked,leimautua,I was walking,minä,leimauduin,en leimautunut
587,be marked,leimautua,You were walking,sinä,leimauduit,et leimautunut
588,be marked,leimautua,he/she was walking,hän,leimautui,ei leimautunut
589,be marked,leimautua,we were walking,me,leimauduimme,emme leimautuneet
590,be marked,leimautua,you(plural/respectful) were walking,te,leimauduitte,ette leimautuneet
591,be marked,leimautua,they were walking,he,leimautuivat,eivät leimautuneet
592,be marked,leimautua,(passive) were walking,passiivi,leimauduttiin,ei leimauduttu
593,be marked,leimautua,I had walked,minä,olin leimautunut,en ollut leimautunut
594,be marked,leimautua,You had walked,sinä,olit leimautunut,et ollut leimautunut
595,be marked,leimautua,He/she had walked,hän,oli leimautunut,ei ollut leimautunut
596,be marked,leimautua,We had walked,me,olimme leimautuneet,emme olleet leimautuneet
597,be marked,leimautua,You(plural/repectful) had walked,te,olitte leimautuneet,ette olleet leimautuneet
598,be marked,leimautua,They had walked,he,olivat leimautuneet,eivät olleet leimautuneet
599,be marked,leimautua,(passive) had walked,passiivi,oli leimauduttu,ei ollut leimauduttu
600,blaze,leimuta,,,,
601,bake,leipoa,I am walking,minä,leivon,en leivo
602,bake,leipoa,you are walking,sinä,leivot,et leivo
603,bake,leipoa,he/she is walking,hän,leipoo,ei leivo
604,bake,leipoa,we are walking,me,leivomme,emme leivo
605,bake,leipoa,you(plural/respectful) are walking,te,leivotte,ette leivo
606,bake,leipoa,they are walking,he,leipovat,eivät leivo
607,bake,leipoa,(passive) walking,passiivi,leivotaan,ei leivota
608,bake,leipoa,I walked,minä,olen leiponut,en ole leiponut
609,bake,leipoa,You walked,sinä,olet leiponut,et ole leiponut
610,bake,leipoa,he/she walked,hän,on leiponut,ei ole leiponut
611,bake,leipoa,we walked,me,olemme leiponeet,emme ole leiponeet
612,bake,leipoa,you(plural/respectful) walked,te,olette leiponeet,ette ole leiponeet
613,bake,leipoa,they walked,he,ovat leiponeet,eivät ole leiponeet
614,bake,leipoa,(passive) walked,passiivi,on leivottu,ei ole leivottu
615,bake,leipoa,I was walking,minä,leivoin,en leiponut
616,bake,leipoa,You were walking,sinä,leivoit,et leiponut
617,bake,leipoa,he/she was walking,hän,leipoi,ei leiponut
618,bake,leipoa,we were walking,me,leivoimme,emme leiponeet
619,bake,leipoa,you(plural/respectful) were walking,te,leivoitte,ette leiponeet
620,bake,leipoa,they were walking,he,leipoivat,eivät leiponeet
621,bake,leipoa,(passive) were walking,passiivi,leivottiin,ei leivottu
622,bake,leipoa,I had walked,minä,olin leiponut,en ollut leiponut
