,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
389,split,splitata,(passive) walked,passiivi,on splitattu,ei ole splitattu
390,split,splitata,I was walking,minä,splittasin,en splitannut
391,split,splitata,You were walking,sinä,splittasit,et splitannut
392,split,splitata,he/she was walking,hän,splittasi,ei splitannut
393,split,splitata,we were walking,me,splittasimme,emme splitanneet
394,split,splitata,you(plural/respectful) were walking,te,splittasitte,ette splitanneet
395,split,splitata,they were walking,he,splittasivat,eivät splitanneet
396,split,splitata,(passive) were walking,passiivi,splitattiin,ei splitattu
397,split,splitata,I had walked,minä,olin splitannut,en ollut splitannut
398,split,splitata,You had walked,sinä,olit splitannut,et ollut splitannut
399,split,splitata,He/she had walked,hän,oli splitannut,ei ollut splitannut
400,split,splitata,We had walked,me,olimme splitanneet,emme olleet splitanneet
401,split,splitata,You(plural/repectful) had walked,te,olitte splitanneet,ette olleet splitanneet
402,split,splitata,They had walked,he,olivat splitanneet,eivät olleet splitanneet
403,split,splitata,(passive) had walked,passiivi,oli splitattu,ei ollut splitattu
404,sponsor,sponsoroida,I am walking,minä,sponsoroin,en sponsoroi
405,sponsor,sponsoroida,you are walking,sinä,sponsoroit,et sponsoroi
406,sponsor,sponsoroida,he/she is walking,hän,sponsoroi,ei sponsoroi
407,sponsor,sponsoroida,we are walking,me,sponsoroimme,emme sponsoroi
408,sponsor,sponsoroida,you(plural/respectful) are walking,te,sponsoroitte,ette sponsoroi
409,sponsor,sponsoroida,they are walking,he,sponsoroivat,eivät sponsoroi
410,sponsor,sponsoroida,(passive) walking,passiivi,sponsoroidaan,ei sponsoroida
411,sponsor,sponsoroida,I walked,minä,olen sponsoroinut,en ole sponsoroinut
412,sponsor,sponsoroida,You walked,sinä,olet sponsoroinut,et ole sponsoroinut
413,sponsor,sponsoroida,he/she walked,hän,on sponsoroinut,ei ole sponsoroinut
414,sponsor,sponsoroida,we walked,me,olemme sponsoroineet,emme ole sponsoroineet
415,sponsor,sponsoroida,you(plural/respectful) walked,te,olette sponsoroineet,ette ole sponsoroineet
416,sponsor,sponsoroida,they walked,he,ovat sponsoroineet,eivät ole sponsoroineet
417,sponsor,sponsoroida,(passive) walked,passiivi,on sponsoroitu,ei ole sponsoroitu
418,sponsor,sponsoroida,I was walking,minä,sponsoroin,en sponsoroinut
419,sponsor,sponsoroida,You were walking,sinä,sponsoroit,et sponsoroinut
420,sponsor,sponsoroida,he/she was walking,hän,sponsoroi,ei sponsoroinut
421,sponsor,sponsoroida,we were walking,me,sponsoroimme,emme sponsoroineet
422,sponsor,sponsoroida,you(plural/respectful) were walking,te,sponsoroitte,ette sponsoroineet
423,sponsor,sponsoroida,they were walking,he,sponsoroivat,eivät sponsoroineet
424,sponsor,sponsoroida,(passive) were walking,passiivi,sponsoroitiin,ei sponsoroitu
425,sponsor,sponsoroida,I had walked,minä,olin sponsoroinut,en ollut sponsoroinut
426,sponsor,sponsoroida,You had walked,sinä,olit sponsoroinut,et ollut sponsoroinut
427,sponsor,sponsoroida,He/she had walked,hän,oli sponsoroinut,ei ollut sponsoroinut
428,sponsor,sponsoroida,We had walked,me,olimme sponsoroineet,emme olleet sponsoroineet
429,sponsor,sponsoroida,You(plural/repectful) had walked,te,olitte sponsoroineet,ette olleet sponsoroineet
430,sponsor,sponsoroida,They had walked,he,olivat sponsoroineet,eivät olleet sponsoroineet
431,sponsor,sponsoroida,(passive) had walked,passiivi,oli sponsoroitu,ei ollut sponsoroitu
432,sponsor,sponssata,I am walking,minä,sponssaan,en sponssaa
433,sponsor,sponssata,you are walking,sinä,sponssaat,et sponssaa
434,sponsor,sponssata,he/she is walking,hän,sponssaa,ei sponssaa
435,sponsor,sponssata,we are walking,me,sponssaamme,emme sponssaa
436,sponsor,sponssata,you(plural/respectful) are walking,te,sponssaatte,ette sponssaa
437,sponsor,sponssata,they are walking,he,sponssaavat,eivät sponssaa
438,sponsor,sponssata,(passive) walking,passiivi,sponssataan,ei sponssata
439,sponsor,sponssata,I walked,minä,olen sponssannut,en ole sponssannut
440,sponsor,sponssata,You walked,sinä,olet sponssannut,et ole sponssannut
441,sponsor,sponssata,he/she walked,hän,on sponssannut,ei ole sponssannut
442,sponsor,sponssata,we walked,me,olemme sponssanneet,emme ole sponssanneet
443,sponsor,sponssata,you(plural/respectful) walked,te,olette sponssanneet,ette ole sponssanneet
444,sponsor,sponssata,they walked,he,ovat sponssanneet,eivät ole sponssanneet
445,sponsor,sponssata,(passive) walked,passiivi,on sponssattu,ei ole sponssattu
446,sponsor,sponssata,I was walking,minä,sponssasin,en sponssannut
447,sponsor,sponssata,You were walking,sinä,sponssasit,et sponssannut
448,sponsor,sponssata,he/she was walking,hän,sponssasi,ei sponssannut
449,sponsor,sponssata,we were walking,me,sponssasimme,emme sponssanneet
450,sponsor,sponssata,you(plural/respectful) were walking,te,sponssasitte,ette sponssanneet
451,sponsor,sponssata,they were walking,he,sponssasivat,eivät sponssanneet
452,sponsor,sponssata,(passive) were walking,passiivi,sponssattiin,ei sponssattu
453,sponsor,sponssata,I had walked,minä,olin sponssannut,en ollut sponssannut
454,sponsor,sponssata,You had walked,sinä,olit sponssannut,et ollut sponssannut
455,sponsor,sponssata,He/she had walked,hän,oli sponssannut,ei ollut sponssannut
456,sponsor,sponssata,We had walked,me,olimme sponssanneet,emme olleet sponssanneet
457,sponsor,sponssata,You(plural/repectful) had walked,te,olitte sponssanneet,ette olleet sponssanneet
458,sponsor,sponssata,They had walked,he,olivat sponssanneet,eivät olleet sponssanneet
459,sponsor,sponssata,(passive) had walked,passiivi,oli sponssattu,ei ollut sponssattu
460,do,sprayata,,,,
461,spray paint,spraymaalata,,,,
462,spray,spreijata,,,,
463,dash,spurtata,,,,
464,stabilize,stabilisoida,,,,
465,stabilize,stabiloida,I am walking,minä,stabiloin,en stabiloi
466,stabilize,stabiloida,you are walking,sinä,stabiloit,et stabiloi
467,stabilize,stabiloida,he/she is walking,hän,stabiloi,ei stabiloi
468,stabilize,stabiloida,we are walking,me,stabiloimme,emme stabiloi
469,stabilize,stabiloida,you(plural/respectful) are walking,te,stabiloitte,ette stabiloi
470,stabilize,stabiloida,they are walking,he,stabiloivat,eivät stabiloi
471,stabilize,stabiloida,(passive) walking,passiivi,stabiloidaan,ei stabiloida
472,stabilize,stabiloida,I walked,minä,olen stabiloinut,en ole stabiloinut
473,stabilize,stabiloida,You walked,sinä,olet stabiloinut,et ole stabiloinut
474,stabilize,stabiloida,he/she walked,hän,on stabiloinut,ei ole stabiloinut
475,stabilize,stabiloida,we walked,me,olemme stabiloineet,emme ole stabiloineet
476,stabilize,stabiloida,you(plural/respectful) walked,te,olette stabiloineet,ette ole stabiloineet
477,stabilize,stabiloida,they walked,he,ovat stabiloineet,eivät ole stabiloineet
478,stabilize,stabiloida,(passive) walked,passiivi,on stabiloitu,ei ole stabiloitu
479,stabilize,stabiloida,I was walking,minä,stabiloin,en stabiloinut
480,stabilize,stabiloida,You were walking,sinä,stabiloit,et stabiloinut
481,stabilize,stabiloida,he/she was walking,hän,stabiloi,ei stabiloinut
482,stabilize,stabiloida,we were walking,me,stabiloimme,emme stabiloineet
483,stabilize,stabiloida,you(plural/respectful) were walking,te,stabiloitte,ette stabiloineet
484,stabilize,stabiloida,they were walking,he,stabiloivat,eivät stabiloineet
485,stabilize,stabiloida,(passive) were walking,passiivi,stabiloitiin,ei stabiloitu
486,stabilize,stabiloida,I had walked,minä,olin stabiloinut,en ollut stabiloinut
487,stabilize,stabiloida,You had walked,sinä,olit stabiloinut,et ollut stabiloinut
488,stabilize,stabiloida,He/she had walked,hän,oli stabiloinut,ei ollut stabiloinut
489,stabilize,stabiloida,We had walked,me,olimme stabiloineet,emme olleet stabiloineet
490,stabilize,stabiloida,You(plural/repectful) had walked,te,olitte stabiloineet,ette olleet stabiloineet
491,stabilize,stabiloida,They had walked,he,olivat stabiloineet,eivät olleet stabiloineet
492,stabilize,stabiloida,(passive) had walked,passiivi,oli stabiloitu,ei ollut stabiloitu
493,style,stailata,I am walking,minä,stailaan,en stailaa
494,style,stailata,you are walking,sinä,stailaat,et stailaa
495,style,stailata,he/she is walking,hän,stailaa,ei stailaa
496,style,stailata,we are walking,me,stailaamme,emme stailaa
497,style,stailata,you(plural/respectful) are walking,te,stailaatte,ette stailaa
498,style,stailata,they are walking,he,stailaavat,eivät stailaa
499,style,stailata,(passive) walking,passiivi,stailataan,ei stailata
500,style,stailata,I walked,minä,olen stailannut,en ole stailannut
501,style,stailata,You walked,sinä,olet stailannut,et ole stailannut
502,style,stailata,he/she walked,hän,on stailannut,ei ole stailannut
503,style,stailata,we walked,me,olemme stailanneet,emme ole stailanneet
504,style,stailata,you(plural/respectful) walked,te,olette stailanneet,ette ole stailanneet
505,style,stailata,they walked,he,ovat stailanneet,eivät ole stailanneet
506,style,stailata,(passive) walked,passiivi,on stailattu,ei ole stailattu
507,style,stailata,I was walking,minä,stailasin,en stailannut
508,style,stailata,You were walking,sinä,stailasit,et stailannut
509,style,stailata,he/she was walking,hän,stailasi,ei stailannut
510,style,stailata,we were walking,me,stailasimme,emme stailanneet
511,style,stailata,you(plural/respectful) were walking,te,stailasitte,ette stailanneet
512,style,stailata,they were walking,he,stailasivat,eivät stailanneet
513,style,stailata,(passive) were walking,passiivi,stailattiin,ei stailattu
514,style,stailata,I had walked,minä,olin stailannut,en ollut stailannut
515,style,stailata,You had walked,sinä,olit stailannut,et ollut stailannut
516,style,stailata,He/she had walked,hän,oli stailannut,ei ollut stailannut
517,style,stailata,We had walked,me,olimme stailanneet,emme olleet stailanneet
518,style,stailata,You(plural/repectful) had walked,te,olitte stailanneet,ette olleet stailanneet
519,style,stailata,They had walked,he,olivat stailanneet,eivät olleet stailanneet
520,style,stailata,(passive) had walked,passiivi,oli stailattu,ei ollut stailattu
521,standardize,standardisoida,,,,
522,do,standardisoitua,,,,
523,standardize,standardoida,,,,
524,be standardized,standardoitua,,,,
525,stamp,stanssata,,,,
526,start,startata,I am walking,minä,starttaan,en starttaa
527,start,startata,you are walking,sinä,starttaat,et starttaa
528,start,startata,he/she is walking,hän,starttaa,ei starttaa
529,start,startata,we are walking,me,starttaamme,emme starttaa
530,start,startata,you(plural/respectful) are walking,te,starttaatte,ette starttaa
531,start,startata,they are walking,he,starttaavat,eivät starttaa
532,start,startata,(passive) walking,passiivi,startataan,ei startata
533,start,startata,I walked,minä,olen startannut,en ole startannut
534,start,startata,You walked,sinä,olet startannut,et ole startannut
535,start,startata,he/she walked,hän,on startannut,ei ole startannut
536,start,startata,we walked,me,olemme startanneet,emme ole startanneet
537,start,startata,you(plural/respectful) walked,te,olette startanneet,ette ole startanneet
538,start,startata,they walked,he,ovat startanneet,eivät ole startanneet
539,start,startata,(passive) walked,passiivi,on startattu,ei ole startattu
540,start,startata,I was walking,minä,starttasin,en startannut
541,start,startata,You were walking,sinä,starttasit,et startannut
542,start,startata,he/she was walking,hän,starttasi,ei startannut
543,start,startata,we were walking,me,starttasimme,emme startanneet
544,start,startata,you(plural/respectful) were walking,te,starttasitte,ette startanneet
545,start,startata,they were walking,he,starttasivat,eivät startanneet
546,start,startata,(passive) were walking,passiivi,startattiin,ei startattu
547,start,startata,I had walked,minä,olin startannut,en ollut startannut
548,start,startata,You had walked,sinä,olit startannut,et ollut startannut
549,start,startata,He/she had walked,hän,oli startannut,ei ollut startannut
550,start,startata,We had walked,me,olimme startanneet,emme olleet startanneet
551,start,startata,You(plural/repectful) had walked,te,olitte startanneet,ette olleet startanneet
552,start,startata,They had walked,he,olivat startanneet,eivät olleet startanneet
553,start,startata,(passive) had walked,passiivi,oli startattu,ei ollut startattu
554,tap dance,stepata,I am walking,minä,steppaan,en steppaa
555,tap dance,stepata,you are walking,sinä,steppaat,et steppaa
556,tap dance,stepata,he/she is walking,hän,steppaa,ei steppaa
557,tap dance,stepata,we are walking,me,steppaamme,emme steppaa
558,tap dance,stepata,you(plural/respectful) are walking,te,steppaatte,ette steppaa
559,tap dance,stepata,they are walking,he,steppaavat,eivät steppaa
560,tap dance,stepata,(passive) walking,passiivi,stepataan,ei stepata
561,tap dance,stepata,I walked,minä,olen stepannut,en ole stepannut
562,tap dance,stepata,You walked,sinä,olet stepannut,et ole stepannut
563,tap dance,stepata,he/she walked,hän,on stepannut,ei ole stepannut
564,tap dance,stepata,we walked,me,olemme stepanneet,emme ole stepanneet
565,tap dance,stepata,you(plural/respectful) walked,te,olette stepanneet,ette ole stepanneet
566,tap dance,stepata,they walked,he,ovat stepanneet,eivät ole stepanneet
567,tap dance,stepata,(passive) walked,passiivi,on stepattu,ei ole stepattu
568,tap dance,stepata,I was walking,minä,steppasin,en stepannut
569,tap dance,stepata,You were walking,sinä,steppasit,et stepannut
570,tap dance,stepata,he/she was walking,hän,steppasi,ei stepannut
571,tap dance,stepata,we were walking,me,steppasimme,emme stepanneet
572,tap dance,stepata,you(plural/respectful) were walking,te,steppasitte,ette stepanneet
573,tap dance,stepata,they were walking,he,steppasivat,eivät stepanneet
574,tap dance,stepata,(passive) were walking,passiivi,stepattiin,ei stepattu
575,tap dance,stepata,I had walked,minä,olin stepannut,en ollut stepannut
576,tap dance,stepata,You had walked,sinä,olit stepannut,et ollut stepannut
577,tap dance,stepata,He/she had walked,hän,oli stepannut,ei ollut stepannut
578,tap dance,stepata,We had walked,me,olimme stepanneet,emme olleet stepanneet
579,tap dance,stepata,You(plural/repectful) had walked,te,olitte stepanneet,ette olleet stepanneet
580,tap dance,stepata,They had walked,he,olivat stepanneet,eivät olleet stepanneet
581,tap dance,stepata,(passive) had walked,passiivi,oli stepattu,ei ollut stepattu
582,do,sterilisoida,,,,
583,sterilize,steriloida,I am walking,minä,steriloin,en steriloi
584,sterilize,steriloida,you are walking,sinä,steriloit,et steriloi
585,sterilize,steriloida,he/she is walking,hän,steriloi,ei steriloi
586,sterilize,steriloida,we are walking,me,steriloimme,emme steriloi
587,sterilize,steriloida,you(plural/respectful) are walking,te,steriloitte,ette steriloi
588,sterilize,steriloida,they are walking,he,steriloivat,eivät steriloi
589,sterilize,steriloida,(passive) walking,passiivi,steriloidaan,ei steriloida
590,sterilize,steriloida,I walked,minä,olen steriloinut,en ole steriloinut
591,sterilize,steriloida,You walked,sinä,olet steriloinut,et ole steriloinut
592,sterilize,steriloida,he/she walked,hän,on steriloinut,ei ole steriloinut
593,sterilize,steriloida,we walked,me,olemme steriloineet,emme ole steriloineet
594,sterilize,steriloida,you(plural/respectful) walked,te,olette steriloineet,ette ole steriloineet
595,sterilize,steriloida,they walked,he,ovat steriloineet,eivät ole steriloineet
596,sterilize,steriloida,(passive) walked,passiivi,on steriloitu,ei ole steriloitu
597,sterilize,steriloida,I was walking,minä,steriloin,en steriloinut
598,sterilize,steriloida,You were walking,sinä,steriloit,et steriloinut
599,sterilize,steriloida,he/she was walking,hän,steriloi,ei steriloinut
600,sterilize,steriloida,we were walking,me,steriloimme,emme steriloineet
601,sterilize,steriloida,you(plural/respectful) were walking,te,steriloitte,ette steriloineet
602,sterilize,steriloida,they were walking,he,steriloivat,eivät steriloineet
603,sterilize,steriloida,(passive) were walking,passiivi,steriloitiin,ei steriloitu
604,sterilize,steriloida,I had walked,minä,olin steriloinut,en ollut steriloinut
605,sterilize,steriloida,You had walked,sinä,olit steriloinut,et ollut steriloinut
606,sterilize,steriloida,He/she had walked,hän,oli steriloinut,ei ollut steriloinut
607,sterilize,steriloida,We had walked,me,olimme steriloineet,emme olleet steriloineet
608,sterilize,steriloida,You(plural/repectful) had walked,te,olitte steriloineet,ette olleet steriloineet
609,sterilize,steriloida,They had walked,he,olivat steriloineet,eivät olleet steriloineet
610,sterilize,steriloida,(passive) had walked,passiivi,oli steriloitu,ei ollut steriloitu
611,edit,stilisoida,I am walking,minä,stilisoin,en stilisoi
612,edit,stilisoida,you are walking,sinä,stilisoit,et stilisoi
613,edit,stilisoida,he/she is walking,hän,stilisoi,ei stilisoi
614,edit,stilisoida,we are walking,me,stilisoimme,emme stilisoi
615,edit,stilisoida,you(plural/respectful) are walking,te,stilisoitte,ette stilisoi
616,edit,stilisoida,they are walking,he,stilisoivat,eivät stilisoi
617,edit,stilisoida,(passive) walking,passiivi,stilisoidaan,ei stilisoida
618,edit,stilisoida,I walked,minä,olen stilisoinut,en ole stilisoinut
619,edit,stilisoida,You walked,sinä,olet stilisoinut,et ole stilisoinut
620,edit,stilisoida,he/she walked,hän,on stilisoinut,ei ole stilisoinut
621,edit,stilisoida,we walked,me,olemme stilisoineet,emme ole stilisoineet
622,edit,stilisoida,you(plural/respectful) walked,te,olette stilisoineet,ette ole stilisoineet
623,edit,stilisoida,they walked,he,ovat stilisoineet,eivät ole stilisoineet
