,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
360,be absorbed into,absorboitua,they were walking,he,absorboituivat,eivät absorboituneet
361,be absorbed into,absorboitua,(passive) were walking,passiivi,absorboiduttiin,ei absorboiduttu
362,be absorbed into,absorboitua,I had walked,minä,olin absorboitunut,en ollut absorboitunut
363,be absorbed into,absorboitua,You had walked,sinä,olit absorboitunut,et ollut absorboitunut
364,be absorbed into,absorboitua,He/she had walked,hän,oli absorboitunut,ei ollut absorboitunut
365,be absorbed into,absorboitua,We had walked,me,olimme absorboituneet,emme olleet absorboituneet
366,be absorbed into,absorboitua,You(plural/repectful) had walked,te,olitte absorboituneet,ette olleet absorboituneet
367,be absorbed into,absorboitua,They had walked,he,olivat absorboituneet,eivät olleet absorboituneet
368,be absorbed into,absorboitua,(passive) had walked,passiivi,oli absorboiduttu,ei ollut absorboiduttu
369,abstract,abstrahoida,I am walking,minä,abstrahoin,en abstrahoi
370,abstract,abstrahoida,you are walking,sinä,abstrahoit,et abstrahoi
371,abstract,abstrahoida,he/she is walking,hän,abstrahoi,ei abstrahoi
372,abstract,abstrahoida,we are walking,me,abstrahoimme,emme abstrahoi
373,abstract,abstrahoida,you(plural/respectful) are walking,te,abstrahoitte,ette abstrahoi
374,abstract,abstrahoida,they are walking,he,abstrahoivat,eivät abstrahoi
375,abstract,abstrahoida,(passive) walking,passiivi,abstrahoidaan,ei abstrahoida
376,abstract,abstrahoida,I walked,minä,olen abstrahoinut,en ole abstrahoinut
377,abstract,abstrahoida,You walked,sinä,olet abstrahoinut,et ole abstrahoinut
378,abstract,abstrahoida,he/she walked,hän,on abstrahoinut,ei ole abstrahoinut
379,abstract,abstrahoida,we walked,me,olemme abstrahoineet,emme ole abstrahoineet
380,abstract,abstrahoida,you(plural/respectful) walked,te,olette abstrahoineet,ette ole abstrahoineet
381,abstract,abstrahoida,they walked,he,ovat abstrahoineet,eivät ole abstrahoineet
382,abstract,abstrahoida,(passive) walked,passiivi,on abstrahoitu,ei ole abstrahoitu
383,abstract,abstrahoida,I was walking,minä,abstrahoin,en abstrahoinut
384,abstract,abstrahoida,You were walking,sinä,abstrahoit,et abstrahoinut
385,abstract,abstrahoida,he/she was walking,hän,abstrahoi,ei abstrahoinut
386,abstract,abstrahoida,we were walking,me,abstrahoimme,emme abstrahoineet
387,abstract,abstrahoida,you(plural/respectful) were walking,te,abstrahoitte,ette abstrahoineet
388,abstract,abstrahoida,they were walking,he,abstrahoivat,eivät abstrahoineet
389,abstract,abstrahoida,(passive) were walking,passiivi,abstrahoitiin,ei abstrahoitu
390,abstract,abstrahoida,I had walked,minä,olin abstrahoinut,en ollut abstrahoinut
391,abstract,abstrahoida,You had walked,sinä,olit abstrahoinut,et ollut abstrahoinut
392,abstract,abstrahoida,He/she had walked,hän,oli abstrahoinut,ei ollut abstrahoinut
393,abstract,abstrahoida,We had walked,me,olimme abstrahoineet,emme olleet abstrahoineet
394,abstract,abstrahoida,You(plural/repectful) had walked,te,olitte abstrahoineet,ette olleet abstrahoineet
395,abstract,abstrahoida,They had walked,he,olivat abstrahoineet,eivät olleet abstrahoineet
396,abstract,abstrahoida,(passive) had walked,passiivi,oli abstrahoitu,ei ollut abstrahoitu
397,be abstracted,abstrahoitua,I am walking,minä,abstrahoidun,en abstrahoidu
398,be abstracted,abstrahoitua,you are walking,sinä,abstrahoidut,et abstrahoidu
399,be abstracted,abstrahoitua,he/she is walking,hän,abstrahoituu,ei abstrahoidu
400,be abstracted,abstrahoitua,we are walking,me,abstrahoidumme,emme abstrahoidu
401,be abstracted,abstrahoitua,you(plural/respectful) are walking,te,abstrahoidutte,ette abstrahoidu
402,be abstracted,abstrahoitua,they are walking,he,abstrahoituvat,eivät abstrahoidu
403,be abstracted,abstrahoitua,(passive) walking,passiivi,abstrahoidutaan,ei abstrahoiduta
404,be abstracted,abstrahoitua,I walked,minä,olen abstrahoitunut,en ole abstrahoitunut
405,be abstracted,abstrahoitua,You walked,sinä,olet abstrahoitunut,et ole abstrahoitunut
406,be abstracted,abstrahoitua,he/she walked,hän,on abstrahoitunut,ei ole abstrahoitunut
407,be abstracted,abstrahoitua,we walked,me,olemme abstrahoituneet,emme ole abstrahoituneet
408,be abstracted,abstrahoitua,you(plural/respectful) walked,te,olette abstrahoituneet,ette ole abstrahoituneet
409,be abstracted,abstrahoitua,they walked,he,ovat abstrahoituneet,eivät ole abstrahoituneet
410,be abstracted,abstrahoitua,(passive) walked,passiivi,on abstrahoiduttu,ei ole abstrahoiduttu
411,be abstracted,abstrahoitua,I was walking,minä,abstrahoiduin,en abstrahoitunut
412,be abstracted,abstrahoitua,You were walking,sinä,abstrahoiduit,et abstrahoitunut
413,be abstracted,abstrahoitua,he/she was walking,hän,abstrahoitui,ei abstrahoitunut
414,be abstracted,abstrahoitua,we were walking,me,abstrahoiduimme,emme abstrahoituneet
415,be abstracted,abstrahoitua,you(plural/respectful) were walking,te,abstrahoiduitte,ette abstrahoituneet
416,be abstracted,abstrahoitua,they were walking,he,abstrahoituivat,eivät abstrahoituneet
417,be abstracted,abstrahoitua,(passive) were walking,passiivi,abstrahoiduttiin,ei abstrahoiduttu
418,be abstracted,abstrahoitua,I had walked,minä,olin abstrahoitunut,en ollut abstrahoitunut
419,be abstracted,abstrahoitua,You had walked,sinä,olit abstrahoitunut,et ollut abstrahoitunut
420,be abstracted,abstrahoitua,He/she had walked,hän,oli abstrahoitunut,ei ollut abstrahoitunut
421,be abstracted,abstrahoitua,We had walked,me,olimme abstrahoituneet,emme olleet abstrahoituneet
422,be abstracted,abstrahoitua,You(plural/repectful) had walked,te,olitte abstrahoituneet,ette olleet abstrahoituneet
423,be abstracted,abstrahoitua,They had walked,he,olivat abstrahoituneet,eivät olleet abstrahoituneet
424,be abstracted,abstrahoitua,(passive) had walked,passiivi,oli abstrahoiduttu,ei ollut abstrahoiduttu
425,do,abstraktistaa,I am walking,minä,abstraktistan,en abstraktista
426,do,abstraktistaa,you are walking,sinä,abstraktistat,et abstraktista
427,do,abstraktistaa,he/she is walking,hän,abstraktistaa,ei abstraktista
428,do,abstraktistaa,we are walking,me,abstraktistamme,emme abstraktista
429,do,abstraktistaa,you(plural/respectful) are walking,te,abstraktistatte,ette abstraktista
430,do,abstraktistaa,they are walking,he,abstraktistavat,eivät abstraktista
431,do,abstraktistaa,(passive) walking,passiivi,abstraktistetaan,ei abstraktisteta
432,do,abstraktistaa,I walked,minä,olen abstraktistanut,en ole abstraktistanut
433,do,abstraktistaa,You walked,sinä,olet abstraktistanut,et ole abstraktistanut
434,do,abstraktistaa,he/she walked,hän,on abstraktistanut,ei ole abstraktistanut
435,do,abstraktistaa,we walked,me,olemme abstraktistaneet,emme ole abstraktistaneet
436,do,abstraktistaa,you(plural/respectful) walked,te,olette abstraktistaneet,ette ole abstraktistaneet
437,do,abstraktistaa,they walked,he,ovat abstraktistaneet,eivät ole abstraktistaneet
438,do,abstraktistaa,(passive) walked,passiivi,on abstraktistettu,ei ole abstraktistettu
439,do,abstraktistaa,I was walking,minä,abstraktistin,en abstraktistanut
440,do,abstraktistaa,You were walking,sinä,abstraktistit,et abstraktistanut
441,do,abstraktistaa,he/she was walking,hän,abstraktisti,ei abstraktistanut
442,do,abstraktistaa,we were walking,me,abstraktistimme,emme abstraktistaneet
443,do,abstraktistaa,you(plural/respectful) were walking,te,abstraktistitte,ette abstraktistaneet
444,do,abstraktistaa,they were walking,he,abstraktistivat,eivät abstraktistaneet
445,do,abstraktistaa,(passive) were walking,passiivi,abstraktistettiin,ei abstraktistettu
446,do,abstraktistaa,I had walked,minä,olin abstraktistanut,en ollut abstraktistanut
447,do,abstraktistaa,You had walked,sinä,olit abstraktistanut,et ollut abstraktistanut
448,do,abstraktistaa,He/she had walked,hän,oli abstraktistanut,ei ollut abstraktistanut
449,do,abstraktistaa,We had walked,me,olimme abstraktistaneet,emme olleet abstraktistaneet
450,do,abstraktistaa,You(plural/repectful) had walked,te,olitte abstraktistaneet,ette olleet abstraktistaneet
451,do,abstraktistaa,They had walked,he,olivat abstraktistaneet,eivät olleet abstraktistaneet
452,do,abstraktistaa,(passive) had walked,passiivi,oli abstraktistettu,ei ollut abstraktistettu
453,become abstract,abstraktistua,I am walking,minä,abstraktistun,en abstraktistu
454,become abstract,abstraktistua,you are walking,sinä,abstraktistut,et abstraktistu
455,become abstract,abstraktistua,he/she is walking,hän,abstraktistuu,ei abstraktistu
456,become abstract,abstraktistua,we are walking,me,abstraktistumme,emme abstraktistu
457,become abstract,abstraktistua,you(plural/respectful) are walking,te,abstraktistutte,ette abstraktistu
458,become abstract,abstraktistua,they are walking,he,abstraktistuvat,eivät abstraktistu
459,become abstract,abstraktistua,(passive) walking,passiivi,abstraktistutaan,ei abstraktistuta
460,become abstract,abstraktistua,I walked,minä,olen abstraktistunut,en ole abstraktistunut
461,become abstract,abstraktistua,You walked,sinä,olet abstraktistunut,et ole abstraktistunut
462,become abstract,abstraktistua,he/she walked,hän,on abstraktistunut,ei ole abstraktistunut
463,become abstract,abstraktistua,we walked,me,olemme abstraktistuneet,emme ole abstraktistuneet
464,become abstract,abstraktistua,you(plural/respectful) walked,te,olette abstraktistuneet,ette ole abstraktistuneet
465,become abstract,abstraktistua,they walked,he,ovat abstraktistuneet,eivät ole abstraktistuneet
466,become abstract,abstraktistua,(passive) walked,passiivi,on abstraktistuttu,ei ole abstraktistuttu
467,become abstract,abstraktistua,I was walking,minä,abstraktistuin,en abstraktistunut
468,become abstract,abstraktistua,You were walking,sinä,abstraktistuit,et abstraktistunut
469,become abstract,abstraktistua,he/she was walking,hän,abstraktistui,ei abstraktistunut
470,become abstract,abstraktistua,we were walking,me,abstraktistuimme,emme abstraktistuneet
471,become abstract,abstraktistua,you(plural/respectful) were walking,te,abstraktistuitte,ette abstraktistuneet
472,become abstract,abstraktistua,they were walking,he,abstraktistuivat,eivät abstraktistuneet
473,become abstract,abstraktistua,(passive) were walking,passiivi,abstraktistuttiin,ei abstraktistuttu
474,become abstract,abstraktistua,I had walked,minä,olin abstraktistunut,en ollut abstraktistunut
475,become abstract,abstraktistua,You had walked,sinä,olit abstraktistunut,et ollut abstraktistunut
476,become abstract,abstraktistua,He/she had walked,hän,oli abstraktistunut,ei ollut abstraktistunut
477,become abstract,abstraktistua,We had walked,me,olimme abstraktistuneet,emme olleet abstraktistuneet
478,become abstract,abstraktistua,You(plural/repectful) had walked,te,olitte abstraktistuneet,ette olleet abstraktistuneet
479,become abstract,abstraktistua,They had walked,he,olivat abstraktistuneet,eivät olleet abstraktistuneet
480,become abstract,abstraktistua,(passive) had walked,passiivi,oli abstraktistuttu,ei ollut abstraktistuttu
481,adapt,adaptoida,I am walking,minä,adaptoin,en adaptoi
482,adapt,adaptoida,you are walking,sinä,adaptoit,et adaptoi
483,adapt,adaptoida,he/she is walking,hän,adaptoi,ei adaptoi
484,adapt,adaptoida,we are walking,me,adaptoimme,emme adaptoi
485,adapt,adaptoida,you(plural/respectful) are walking,te,adaptoitte,ette adaptoi
486,adapt,adaptoida,they are walking,he,adaptoivat,eivät adaptoi
487,adapt,adaptoida,(passive) walking,passiivi,adaptoidaan,ei adaptoida
488,adapt,adaptoida,I walked,minä,olen adaptoinut,en ole adaptoinut
489,adapt,adaptoida,You walked,sinä,olet adaptoinut,et ole adaptoinut
490,adapt,adaptoida,he/she walked,hän,on adaptoinut,ei ole adaptoinut
491,adapt,adaptoida,we walked,me,olemme adaptoineet,emme ole adaptoineet
492,adapt,adaptoida,you(plural/respectful) walked,te,olette adaptoineet,ette ole adaptoineet
493,adapt,adaptoida,they walked,he,ovat adaptoineet,eivät ole adaptoineet
494,adapt,adaptoida,(passive) walked,passiivi,on adaptoitu,ei ole adaptoitu
495,adapt,adaptoida,I was walking,minä,adaptoin,en adaptoinut
496,adapt,adaptoida,You were walking,sinä,adaptoit,et adaptoinut
497,adapt,adaptoida,he/she was walking,hän,adaptoi,ei adaptoinut
498,adapt,adaptoida,we were walking,me,adaptoimme,emme adaptoineet
499,adapt,adaptoida,you(plural/respectful) were walking,te,adaptoitte,ette adaptoineet
500,adapt,adaptoida,they were walking,he,adaptoivat,eivät adaptoineet
501,adapt,adaptoida,(passive) were walking,passiivi,adaptoitiin,ei adaptoitu
502,adapt,adaptoida,I had walked,minä,olin adaptoinut,en ollut adaptoinut
503,adapt,adaptoida,You had walked,sinä,olit adaptoinut,et ollut adaptoinut
504,adapt,adaptoida,He/she had walked,hän,oli adaptoinut,ei ollut adaptoinut
505,adapt,adaptoida,We had walked,me,olimme adaptoineet,emme olleet adaptoineet
506,adapt,adaptoida,You(plural/repectful) had walked,te,olitte adaptoineet,ette olleet adaptoineet
507,adapt,adaptoida,They had walked,he,olivat adaptoineet,eivät olleet adaptoineet
508,adapt,adaptoida,(passive) had walked,passiivi,oli adaptoitu,ei ollut adaptoitu
509,become,adaptoitua,I am walking,minä,adaptoidun,en adaptoidu
510,become,adaptoitua,you are walking,sinä,adaptoidut,et adaptoidu
511,become,adaptoitua,he/she is walking,hän,adaptoituu,ei adaptoidu
512,become,adaptoitua,we are walking,me,adaptoidumme,emme adaptoidu
513,become,adaptoitua,you(plural/respectful) are walking,te,adaptoidutte,ette adaptoidu
514,become,adaptoitua,they are walking,he,adaptoituvat,eivät adaptoidu
515,become,adaptoitua,(passive) walking,passiivi,adaptoidutaan,ei adaptoiduta
516,become,adaptoitua,I walked,minä,olen adaptoitunut,en ole adaptoitunut
517,become,adaptoitua,You walked,sinä,olet adaptoitunut,et ole adaptoitunut
518,become,adaptoitua,he/she walked,hän,on adaptoitunut,ei ole adaptoitunut
519,become,adaptoitua,we walked,me,olemme adaptoituneet,emme ole adaptoituneet
520,become,adaptoitua,you(plural/respectful) walked,te,olette adaptoituneet,ette ole adaptoituneet
521,become,adaptoitua,they walked,he,ovat adaptoituneet,eivät ole adaptoituneet
522,become,adaptoitua,(passive) walked,passiivi,on adaptoiduttu,ei ole adaptoiduttu
523,become,adaptoitua,I was walking,minä,adaptoiduin,en adaptoitunut
524,become,adaptoitua,You were walking,sinä,adaptoiduit,et adaptoitunut
525,become,adaptoitua,he/she was walking,hän,adaptoitui,ei adaptoitunut
526,become,adaptoitua,we were walking,me,adaptoiduimme,emme adaptoituneet
527,become,adaptoitua,you(plural/respectful) were walking,te,adaptoiduitte,ette adaptoituneet
528,become,adaptoitua,they were walking,he,adaptoituivat,eivät adaptoituneet
529,become,adaptoitua,(passive) were walking,passiivi,adaptoiduttiin,ei adaptoiduttu
530,become,adaptoitua,I had walked,minä,olin adaptoitunut,en ollut adaptoitunut
531,become,adaptoitua,You had walked,sinä,olit adaptoitunut,et ollut adaptoitunut
532,become,adaptoitua,He/she had walked,hän,oli adaptoitunut,ei ollut adaptoitunut
533,become,adaptoitua,We had walked,me,olimme adaptoituneet,emme olleet adaptoituneet
534,become,adaptoitua,You(plural/repectful) had walked,te,olitte adaptoituneet,ette olleet adaptoituneet
535,become,adaptoitua,They had walked,he,olivat adaptoituneet,eivät olleet adaptoituneet
536,become,adaptoitua,(passive) had walked,passiivi,oli adaptoiduttu,ei ollut adaptoiduttu
537,addict,addiktoida,,,,
538,addict,addiktoitua,,,,
539,adopt,adoptoida,I am walking,minä,adoptoin,en adoptoi
540,adopt,adoptoida,you are walking,sinä,adoptoit,et adoptoi
541,adopt,adoptoida,he/she is walking,hän,adoptoi,ei adoptoi
542,adopt,adoptoida,we are walking,me,adoptoimme,emme adoptoi
543,adopt,adoptoida,you(plural/respectful) are walking,te,adoptoitte,ette adoptoi
544,adopt,adoptoida,they are walking,he,adoptoivat,eivät adoptoi
545,adopt,adoptoida,(passive) walking,passiivi,adoptoidaan,ei adoptoida
546,adopt,adoptoida,I walked,minä,olen adoptoinut,en ole adoptoinut
547,adopt,adoptoida,You walked,sinä,olet adoptoinut,et ole adoptoinut
548,adopt,adoptoida,he/she walked,hän,on adoptoinut,ei ole adoptoinut
549,adopt,adoptoida,we walked,me,olemme adoptoineet,emme ole adoptoineet
550,adopt,adoptoida,you(plural/respectful) walked,te,olette adoptoineet,ette ole adoptoineet
551,adopt,adoptoida,they walked,he,ovat adoptoineet,eivät ole adoptoineet
552,adopt,adoptoida,(passive) walked,passiivi,on adoptoitu,ei ole adoptoitu
553,adopt,adoptoida,I was walking,minä,adoptoin,en adoptoinut
554,adopt,adoptoida,You were walking,sinä,adoptoit,et adoptoinut
555,adopt,adoptoida,he/she was walking,hän,adoptoi,ei adoptoinut
556,adopt,adoptoida,we were walking,me,adoptoimme,emme adoptoineet
557,adopt,adoptoida,you(plural/respectful) were walking,te,adoptoitte,ette adoptoineet
558,adopt,adoptoida,they were walking,he,adoptoivat,eivät adoptoineet
559,adopt,adoptoida,(passive) were walking,passiivi,adoptoitiin,ei adoptoitu
560,adopt,adoptoida,I had walked,minä,olin adoptoinut,en ollut adoptoinut
