,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
543,bleed,ilmata,I walked,minä,olen ilmannut,en ole ilmannut
544,bleed,ilmata,You walked,sinä,olet ilmannut,et ole ilmannut
545,bleed,ilmata,he/she walked,hän,on ilmannut,ei ole ilmannut
546,bleed,ilmata,we walked,me,olemme ilmanneet,emme ole ilmanneet
547,bleed,ilmata,you(plural/respectful) walked,te,olette ilmanneet,ette ole ilmanneet
548,bleed,ilmata,they walked,he,ovat ilmanneet,eivät ole ilmanneet
549,bleed,ilmata,(passive) walked,passiivi,on ilmattu,ei ole ilmattu
550,bleed,ilmata,I was walking,minä,ilmasin,en ilmannut
551,bleed,ilmata,You were walking,sinä,ilmasit,et ilmannut
552,bleed,ilmata,he/she was walking,hän,ilmasi,ei ilmannut
553,bleed,ilmata,we were walking,me,ilmasimme,emme ilmanneet
554,bleed,ilmata,you(plural/respectful) were walking,te,ilmasitte,ette ilmanneet
555,bleed,ilmata,they were walking,he,ilmasivat,eivät ilmanneet
556,bleed,ilmata,(passive) were walking,passiivi,ilmattiin,ei ilmattu
557,bleed,ilmata,I had walked,minä,olin ilmannut,en ollut ilmannut
558,bleed,ilmata,You had walked,sinä,olit ilmannut,et ollut ilmannut
559,bleed,ilmata,He/she had walked,hän,oli ilmannut,ei ollut ilmannut
560,bleed,ilmata,We had walked,me,olimme ilmanneet,emme olleet ilmanneet
561,bleed,ilmata,You(plural/repectful) had walked,te,olitte ilmanneet,ette olleet ilmanneet
562,bleed,ilmata,They had walked,he,olivat ilmanneet,eivät olleet ilmanneet
563,bleed,ilmata,(passive) had walked,passiivi,oli ilmattu,ei ollut ilmattu
564,make faces,ilmehtiä,,,,
565,make faces,ilmeillä,,,,
566,give a personal touch,ilmeittää,,,,
567,be manifested,ilmentyä,,,,
568,express,ilmentää,,,,
569,show up,ilmestyä,,,,
570,appear,ilmetä,,,,
571,inform,ilmiantaa,I am walking,minä,ilmiannan,en ilmianna
572,inform,ilmiantaa,you are walking,sinä,ilmiannat,et ilmianna
573,inform,ilmiantaa,he/she is walking,hän,ilmiantaa,ei ilmianna
574,inform,ilmiantaa,we are walking,me,ilmiannamme,emme ilmianna
575,inform,ilmiantaa,you(plural/respectful) are walking,te,ilmiannatte,ette ilmianna
576,inform,ilmiantaa,they are walking,he,ilmiantavat,eivät ilmianna
577,inform,ilmiantaa,(passive) walking,passiivi,ilmiannetaan,ei ilmianneta
578,inform,ilmiantaa,I walked,minä,olen ilmiantanut,en ole ilmiantanut
579,inform,ilmiantaa,You walked,sinä,olet ilmiantanut,et ole ilmiantanut
580,inform,ilmiantaa,he/she walked,hän,on ilmiantanut,ei ole ilmiantanut
581,inform,ilmiantaa,we walked,me,olemme ilmiantaneet,emme ole ilmiantaneet
582,inform,ilmiantaa,you(plural/respectful) walked,te,olette ilmiantaneet,ette ole ilmiantaneet
583,inform,ilmiantaa,they walked,he,ovat ilmiantaneet,eivät ole ilmiantaneet
584,inform,ilmiantaa,(passive) walked,passiivi,on ilmiannettu,ei ole ilmiannettu
585,inform,ilmiantaa,I was walking,minä,ilmiannoin,en ilmiantanut
586,inform,ilmiantaa,You were walking,sinä,ilmiannoit,et ilmiantanut
587,inform,ilmiantaa,he/she was walking,hän,ilmiantoi,ei ilmiantanut
588,inform,ilmiantaa,we were walking,me,ilmiannoimme,emme ilmiantaneet
589,inform,ilmiantaa,you(plural/respectful) were walking,te,ilmiannoitte,ette ilmiantaneet
590,inform,ilmiantaa,they were walking,he,ilmiantoivat,eivät ilmiantaneet
591,inform,ilmiantaa,(passive) were walking,passiivi,ilmiannettiin,ei ilmiannettu
592,inform,ilmiantaa,I had walked,minä,olin ilmiantanut,en ollut ilmiantanut
593,inform,ilmiantaa,You had walked,sinä,olit ilmiantanut,et ollut ilmiantanut
594,inform,ilmiantaa,He/she had walked,hän,oli ilmiantanut,ei ollut ilmiantanut
595,inform,ilmiantaa,We had walked,me,olimme ilmiantaneet,emme olleet ilmiantaneet
596,inform,ilmiantaa,You(plural/repectful) had walked,te,olitte ilmiantaneet,ette olleet ilmiantaneet
597,inform,ilmiantaa,They had walked,he,olivat ilmiantaneet,eivät olleet ilmiantaneet
598,inform,ilmiantaa,(passive) had walked,passiivi,oli ilmiannettu,ei ollut ilmiannettu
599,reveal,ilmituoda,,,,
600,inform,ilmoitella,,,,
601,report,ilmoittaa,I am walking,minä,ilmoitan,en ilmoita
602,report,ilmoittaa,you are walking,sinä,ilmoitat,et ilmoita
603,report,ilmoittaa,he/she is walking,hän,ilmoittaa,ei ilmoita
604,report,ilmoittaa,we are walking,me,ilmoitamme,emme ilmoita
605,report,ilmoittaa,you(plural/respectful) are walking,te,ilmoitatte,ette ilmoita
606,report,ilmoittaa,they are walking,he,ilmoittavat,eivät ilmoita
607,report,ilmoittaa,(passive) walking,passiivi,ilmoitetaan,ei ilmoiteta
608,report,ilmoittaa,I walked,minä,olen ilmoittanut,en ole ilmoittanut
609,report,ilmoittaa,You walked,sinä,olet ilmoittanut,et ole ilmoittanut
610,report,ilmoittaa,he/she walked,hän,on ilmoittanut,ei ole ilmoittanut
611,report,ilmoittaa,we walked,me,olemme ilmoittaneet,emme ole ilmoittaneet
612,report,ilmoittaa,you(plural/respectful) walked,te,olette ilmoittaneet,ette ole ilmoittaneet
613,report,ilmoittaa,they walked,he,ovat ilmoittaneet,eivät ole ilmoittaneet
614,report,ilmoittaa,(passive) walked,passiivi,on ilmoitettu,ei ole ilmoitettu
615,report,ilmoittaa,I was walking,minä,ilmoitin,en ilmoittanut
616,report,ilmoittaa,You were walking,sinä,ilmoitit,et ilmoittanut
617,report,ilmoittaa,he/she was walking,hän,ilmoitti,ei ilmoittanut
618,report,ilmoittaa,we were walking,me,ilmoitimme,emme ilmoittaneet
619,report,ilmoittaa,you(plural/respectful) were walking,te,ilmoititte,ette ilmoittaneet
620,report,ilmoittaa,they were walking,he,ilmoittivat,eivät ilmoittaneet
621,report,ilmoittaa,(passive) were walking,passiivi,ilmoitettiin,ei ilmoitettu
622,report,ilmoittaa,I had walked,minä,olin ilmoittanut,en ollut ilmoittanut
623,report,ilmoittaa,You had walked,sinä,olit ilmoittanut,et ollut ilmoittanut
624,report,ilmoittaa,He/she had walked,hän,oli ilmoittanut,ei ollut ilmoittanut
625,report,ilmoittaa,We had walked,me,olimme ilmoittaneet,emme olleet ilmoittaneet
626,report,ilmoittaa,You(plural/repectful) had walked,te,olitte ilmoittaneet,ette olleet ilmoittaneet
627,report,ilmoittaa,They had walked,he,olivat ilmoittaneet,eivät olleet ilmoittaneet
628,report,ilmoittaa,(passive) had walked,passiivi,oli ilmoitettu,ei ollut ilmoitettu
629,register in,ilmoittautua,I am walking,minä,ilmoittaudun,en ilmoittaudu
630,register in,ilmoittautua,you are walking,sinä,ilmoittaudut,et ilmoittaudu
631,register in,ilmoittautua,he/she is walking,hän,ilmoittautuu,ei ilmoittaudu
632,register in,ilmoittautua,we are walking,me,ilmoittaudumme,emme ilmoittaudu
633,register in,ilmoittautua,you(plural/respectful) are walking,te,ilmoittaudutte,ette ilmoittaudu
634,register in,ilmoittautua,they are walking,he,ilmoittautuvat,eivät ilmoittaudu
635,register in,ilmoittautua,(passive) walking,passiivi,ilmoittaudutaan,ei ilmoittauduta
636,register in,ilmoittautua,I walked,minä,olen ilmoittautunut,en ole ilmoittautunut
637,register in,ilmoittautua,You walked,sinä,olet ilmoittautunut,et ole ilmoittautunut
638,register in,ilmoittautua,he/she walked,hän,on ilmoittautunut,ei ole ilmoittautunut
639,register in,ilmoittautua,we walked,me,olemme ilmoittautuneet,emme ole ilmoittautuneet
640,register in,ilmoittautua,you(plural/respectful) walked,te,olette ilmoittautuneet,ette ole ilmoittautuneet
641,register in,ilmoittautua,they walked,he,ovat ilmoittautuneet,eivät ole ilmoittautuneet
642,register in,ilmoittautua,(passive) walked,passiivi,on ilmoittauduttu,ei ole ilmoittauduttu
643,register in,ilmoittautua,I was walking,minä,ilmoittauduin,en ilmoittautunut
644,register in,ilmoittautua,You were walking,sinä,ilmoittauduit,et ilmoittautunut
645,register in,ilmoittautua,he/she was walking,hän,ilmoittautui,ei ilmoittautunut
646,register in,ilmoittautua,we were walking,me,ilmoittauduimme,emme ilmoittautuneet
647,register in,ilmoittautua,you(plural/respectful) were walking,te,ilmoittauduitte,ette ilmoittautuneet
